gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name
ENSG00000003147,234.7952812,0.216525494,0.163218933,0.104447588,0.247897926,ICA1
ENSG00000157036,387.411598,0.17946307,0.124411101,0.104496732,0.247982569,EXOG
ENSG00000145536,25.26400274,-0.241722383,0.338433389,0.104547057,0.24806999,ADAMTS16
ENSG00000148019,1424.712134,0.126551233,0.082062146,0.104648291,0.248278172,CEP78
ENSG00000196866,32.54528248,-0.238373646,0.338872593,0.104826041,0.248657206,H2AC7
ENSG00000203791,378.8239168,0.188258679,0.132838251,0.104835089,0.248657206,EEF1AKMT2
ENSG00000290387,13.59390819,-0.181903664,0.328401711,0.104900421,0.248780085,SORD2P
ENSG00000256981,3.903600065,0.096955282,0.290213435,0.104950104,0.24883491,
ENSG00000260641,12.4303028,-0.180052634,0.3277519,0.104950594,0.24883491,TSPAN5-DT
ENSG00000170445,3660.075243,0.127487509,0.082735926,0.104985032,0.24888448,HARS1
ENSG00000068001,1355.445625,0.128559232,0.08350729,0.10501268,0.248917943,HYAL2
ENSG00000273175,6.212761701,0.102187768,0.29234602,0.105034302,0.248937115,
ENSG00000246477,19.46609654,0.203698122,0.337575497,0.10505569,0.248955727,
ENSG00000186812,351.7718647,-0.180350935,0.12579463,0.105183533,0.249226576,ZNF397
ENSG00000260260,39.95556868,0.265216748,0.309440913,0.105237938,0.249291259,SNHG19
ENSG00000267169,24.3970299,0.240526607,0.33912866,0.105231886,0.249291259,ADGRL1-AS1
ENSG00000118777,28.47155493,-0.241285548,0.337829818,0.105271543,0.249338753,ABCG2
ENSG00000116337,1584.155905,0.147837113,0.098106461,0.105301372,0.249377294,AMPD2
ENSG00000107175,1322.098362,-0.141299251,0.09328205,0.105371608,0.249449034,CREB3
ENSG00000114054,1404.834599,0.132578778,0.086614023,0.105354005,0.249449034,PCCB
ENSG00000287109,6.828772611,0.111962913,0.296139914,0.105372349,0.249449034,
ENSG00000101997,1180.425727,-0.154894953,0.104099965,0.105473233,0.249655727,CCDC22
ENSG00000105426,2955.821677,-0.150390316,0.100428758,0.105537662,0.249776087,PTPRS
ENSG00000227456,9.822552993,-0.161993639,0.319136126,0.105577466,0.249838145,LINC00310
ENSG00000123977,273.7247639,0.219594587,0.166695553,0.105615703,0.249864339,DAW1
ENSG00000284976,262.8027184,-0.219132399,0.167585155,0.105611171,0.249864339,
ENSG00000100083,883.1553145,-0.140899115,0.093237783,0.105785482,0.250052455,GGA1
ENSG00000113638,979.1121652,-0.143119499,0.095014741,0.105754491,0.250052455,TTC33
ENSG00000122986,4.797280861,-0.105515799,0.29341414,0.105762426,0.250052455,HVCN1
ENSG00000145850,23.08872871,0.228217456,0.340915063,0.10579427,0.250052455,TIMD4
ENSG00000163638,356.6542274,0.193175687,0.138483988,0.105717134,0.250052455,ADAMTS9
ENSG00000170836,361.5224568,-0.184725232,0.130261628,0.105829888,0.250052455,PPM1D
ENSG00000171798,157.3514878,-0.229345518,0.181340634,0.105825347,0.250052455,KNDC1
ENSG00000182544,801.8470793,0.149668141,0.099792477,0.105736535,0.250052455,MFSD5
ENSG00000184863,2060.444352,0.121290819,0.07847311,0.105798238,0.250052455,RBM33
ENSG00000286147,573.7743357,0.1829757,0.128535284,0.10583116,0.250052455,
ENSG00000166266,1209.89281,0.144913528,0.09606309,0.105883096,0.250128208,CUL5
ENSG00000183935,67.32797853,-0.265058303,0.266403587,0.105890418,0.250128208,HTR7P1
ENSG00000171425,420.1653015,-0.171479547,0.118183338,0.105938781,0.250210317,ZNF581
ENSG00000134882,911.2110725,-0.138806336,0.091591143,0.105992919,0.250306041,UBAC2
ENSG00000112964,189.49687,0.224956147,0.174973425,0.106145497,0.250527695,GHR
ENSG00000126226,1346.808425,0.139433313,0.091928689,0.106142883,0.250527695,PCID2
ENSG00000138433,682.8170714,-0.154936538,0.104517506,0.106121658,0.250527695,CIR1
ENSG00000154529,852.1740555,0.159925323,0.108160728,0.106111551,0.250527695,CNTNAP3B
ENSG00000267321,107.3495976,-0.247280654,0.21270006,0.10615488,0.250527695,SNHG30
ENSG00000106823,3.888931972,-0.085448342,0.286051592,0.106198391,0.250598229,ECM2
ENSG00000229404,16.60667933,-0.209989876,0.33812287,0.106215323,0.250606036,LINC00858
ENSG00000137502,436.1103531,0.186717224,0.132182034,0.106250104,0.250651621,RAB30
ENSG00000290095,11.30644763,-0.150869799,0.313691593,0.106261898,0.250651621,
ENSG00000254087,420.0232226,-0.174888875,0.12146305,0.106291199,0.250688589,LYN
ENSG00000149743,375.6938872,-0.179560895,0.125530375,0.106307372,0.250694589,TRPT1
ENSG00000069509,819.2121375,-0.15537684,0.104731651,0.106365093,0.250798554,FUNDC1
ENSG00000164867,9.0460035,-0.14716638,0.311948957,0.106438305,0.250939013,NOS3
ENSG00000186376,166.4213246,0.22826283,0.179518795,0.106472089,0.250986492,ZNF75D
ENSG00000102189,846.564773,0.162503187,0.110478312,0.106525686,0.251068418,EEA1
ENSG00000145623,7752.670269,-0.114895778,0.074286203,0.106534142,0.251068418,OSMR
ENSG00000134709,830.5567575,0.191231669,0.136610978,0.106592615,0.251174041,HOOK1
ENSG00000075275,2423.020727,0.148504659,0.098289862,0.106681216,0.251189744,CELSR1
ENSG00000110060,147.6971582,-0.230343883,0.183770419,0.106666674,0.251189744,PUS3
ENSG00000176410,171.9601571,-0.230023881,0.183353887,0.106642911,0.251189744,DNAJC30
ENSG00000180581,15.99830943,0.174311596,0.324898353,0.106628031,0.251189744,SRP9P1
ENSG00000196730,299.8973274,0.191135596,0.136591657,0.106677041,0.251189744,DAPK1
ENSG00000260293,24.87037717,-0.23900708,0.336679218,0.10662993,0.251189744,
ENSG00000138795,278.9027776,-0.200360327,0.146487734,0.106774078,0.251376217,LEF1
ENSG00000232006,6.141112743,-0.126038147,0.302045359,0.106849263,0.251521032,
ENSG00000197223,469.5129904,0.164923726,0.112688984,0.106912009,0.25163653,C1D
ENSG00000188786,835.8062304,0.147050857,0.097869866,0.10695764,0.251711723,MTF1
ENSG00000234996,35.84462304,-0.254815974,0.323644354,0.106975981,0.251722681,ACTG1P25
ENSG00000084092,578.3113338,-0.1723431,0.119410953,0.106995457,0.251736306,NOA1
ENSG00000187531,665.0904031,-0.158815148,0.107861326,0.107161709,0.252071639,SIRT7
ENSG00000259661,38.45982049,0.224963301,0.339136569,0.107165392,0.252071639,
ENSG00000120725,645.0810602,-0.164826482,0.112931184,0.10721389,0.252153471,SIL1
ENSG00000100284,413.3693997,-0.171665831,0.118936028,0.107333675,0.252370654,TOM1
ENSG00000101558,5426.747888,-0.101643065,0.065174354,0.107324925,0.252370654,VAPA
ENSG00000113391,382.298925,0.196927155,0.142928128,0.107401803,0.252498565,FAM172A
ENSG00000079387,980.3417798,0.134604802,0.088719395,0.107563905,0.252847345,SENP1
ENSG00000237499,15.337039,-0.19805719,0.333793785,0.107588165,0.252872056,WAKMAR2
ENSG00000289194,116.1640688,0.23900459,0.198569786,0.107613491,0.252899265,
ENSG00000087586,3795.920311,-0.111574399,0.072133594,0.10763368,0.252914398,AURKA
ENSG00000153786,2269.438381,0.119375171,0.077631967,0.107951764,0.253629422,ZDHHC7
ENSG00000177519,7.91641288,-0.129742817,0.303561343,0.108025693,0.253738297,RPRM
ENSG00000246695,335.7249445,0.209652288,0.157418048,0.108021818,0.253738297,RASSF8-AS1
ENSG00000140470,9.110669401,-0.146046638,0.311088376,0.108048568,0.253759623,ADAMTS17
ENSG00000095203,377.7462099,-0.188815066,0.135375608,0.108098651,0.253844834,EPB41L4B
ENSG00000228065,169.521279,-0.219784079,0.170399256,0.108141499,0.253888,LINC01515
ENSG00000279407,60.97722359,0.263318508,0.266538992,0.108144638,0.253888,
ENSG00000133114,514.5569394,-0.171429665,0.119118268,0.108200561,0.253922063,GPALPP1
ENSG00000171017,392.779395,-0.183874214,0.130658972,0.108187645,0.253922063,LRRC8E
ENSG00000260563,14.78764578,-0.198630024,0.333569894,0.108197072,0.253922063,
ENSG00000185009,2537.683372,0.117473998,0.076463145,0.108277033,0.25406911,AP3M1
ENSG00000023697,1254.138398,0.130199695,0.085638556,0.108371853,0.25422674,DERA
ENSG00000121064,1320.587935,-0.135841668,0.0899135,0.108367657,0.25422674,SCPEP1
ENSG00000173867,20.07386706,-0.214775502,0.337299699,0.10841597,0.254297801,
ENSG00000279673,24.49748079,-0.221873391,0.337280142,0.108459388,0.254367204,
ENSG00000135638,12.06728352,-0.15872466,0.316927719,0.108568575,0.25454722,EMX1
ENSG00000185634,6.552494021,-0.130232624,0.303768296,0.108551755,0.25454722,SHC4
ENSG00000196367,2788.130581,0.151985354,0.102457231,0.10857766,0.25454722,TRRAP
ENSG00000112249,2098.935517,0.11952259,0.077897916,0.108608661,0.254555008,ASCC3
ENSG00000261069,11.29385786,0.146452158,0.311378756,0.108597687,0.254555008,
ENSG00000147231,96.44982955,-0.246907046,0.215525351,0.108662454,0.254648641,RADX
ENSG00000133393,848.9441241,0.143287059,0.095695979,0.10870463,0.254696998,CEP20
ENSG00000253930,43.70462322,0.265656031,0.290242267,0.108710782,0.254696998,TNFRSF10A-AS1
ENSG00000156427,17.40288374,-0.207869757,0.335835212,0.108739538,0.254731923,FGF18
ENSG00000130725,1825.976333,-0.165649273,0.114358348,0.108837089,0.254927979,UBE2M
ENSG00000156239,163.094752,-0.227179039,0.181246972,0.108874717,0.254964237,N6AMT1
ENSG00000272525,5.699538666,0.115956918,0.297616828,0.108880291,0.254964237,BTF3-DT
ENSG00000182873,29.57167051,0.241064344,0.334049754,0.108936969,0.255064488,PRKCZ-AS1
ENSG00000135363,7.448396662,-0.140889035,0.308560732,0.108982973,0.255139723,LMO2
ENSG00000273331,6.44657375,-0.113192716,0.296346817,0.109035717,0.255198242,TM4SF19-DYNLT2B
ENSG00000287064,24.61113657,-0.231392787,0.336036016,0.109033466,0.255198242,
ENSG00000241020,7.140028877,0.116877709,0.297898849,0.109110585,0.255340979,RPL32P24
ENSG00000170848,9.787716808,-0.159312628,0.317047358,0.109238532,0.255607882,PSG6
ENSG00000182600,56.79495951,-0.26237908,0.272988487,0.109280978,0.255609652,SNORC
ENSG00000242125,1375.064986,0.16927895,0.117239687,0.109276409,0.255609652,SNHG3
ENSG00000288684,78.47727051,0.262603971,0.296716462,0.109261818,0.255609652,
ENSG00000227210,7.085888165,-0.133317227,0.305039882,0.109310544,0.255646299,WDR35-DT
ENSG00000113312,1755.450302,-0.130290856,0.086115217,0.109347968,0.255701312,TTC1
ENSG00000085365,1550.386865,-0.136671917,0.090955609,0.109446059,0.255865633,SCAMP1
ENSG00000167642,5699.571119,0.102484744,0.066036978,0.10943652,0.255865633,SPINT2
ENSG00000136870,370.4245115,-0.184082785,0.131542917,0.109509904,0.255982358,ZNF189
ENSG00000250091,7.686201048,-0.130397164,0.303755607,0.109625065,0.25621899,DNAH10OS
ENSG00000167863,2563.540034,0.119780442,0.078336913,0.109749042,0.256476162,ATP5PD
ENSG00000186300,152.899796,-0.223434186,0.17686321,0.109780971,0.256512017,ZNF555
ENSG00000198742,2731.709251,0.142052682,0.094888249,0.109792275,0.256512017,SMURF1
ENSG00000108239,282.5954931,-0.190820307,0.13831796,0.109812443,0.256526552,TBC1D12
ENSG00000256928,6.65757753,0.015480368,0.271494006,0.109861601,0.256608799,
ENSG00000113594,1292.5152,0.156129641,0.106396808,0.10991774,0.256642156,LIFR
ENSG00000258565,4.367940046,0.081820539,0.284769327,0.109910213,0.256642156,BLZF2P
ENSG00000258602,8.977783509,-0.132971982,0.304810164,0.109893623,0.256642156,LINC01629
ENSG00000182481,10445.96854,0.092957588,0.059660721,0.109989534,0.256777191,KPNA2
ENSG00000173992,782.4456365,-0.143524163,0.096573888,0.110100022,0.257000259,CCS
ENSG00000258944,9.165158518,0.148319662,0.311968651,0.110113028,0.257000259,
ENSG00000165238,456.1206909,-0.167593411,0.116544601,0.110167289,0.257061665,WNK2
ENSG00000204366,105.0380868,0.252705977,0.230249424,0.110156367,0.257061665,ZBTB12
ENSG00000163947,439.0115731,-0.178969952,0.127022429,0.110220204,0.257152516,ARHGEF3
ENSG00000091317,3499.086328,0.112336922,0.073141639,0.110302958,0.257280321,CMTM6
ENSG00000160229,186.2816294,0.21942352,0.171214867,0.110300086,0.257280321,ZNF66
ENSG00000183307,11.8217819,-0.1778253,0.324934703,0.110386039,0.257441461,TMEM121B
ENSG00000266964,8.017824867,-0.109179681,0.294603146,0.110401553,0.257445,FXYD1
ENSG00000048740,867.7521002,-0.150692334,0.102385052,0.110576876,0.257815208,CELF2
ENSG00000290833,273.1165834,0.20438162,0.153041966,0.110588343,0.257815208,
ENSG00000115306,18419.01612,-0.103554245,0.067152933,0.110616737,0.257848721,SPTBN1
ENSG00000104643,354.4896587,0.182635231,0.130445772,0.110770374,0.258174134,MTMR9
ENSG00000121316,488.0697217,0.161110922,0.1110665,0.111014275,0.258709816,PLBD1
ENSG00000204044,9.257774327,-0.156062858,0.315182995,0.11105975,0.258783004,SLC12A5-AS1
ENSG00000143429,82.85167797,-0.254727576,0.242090642,0.111141331,0.258883591,LSP1P4
ENSG00000185880,173.3215795,-0.222509267,0.176848168,0.111145141,0.258883591,TRIM69
ENSG00000228933,30.32107037,0.240065219,0.331182786,0.111123208,0.258883591,
ENSG00000124466,9.725735895,-0.155826336,0.315114485,0.111169375,0.258907252,LYPD3
ENSG00000119969,3035.450968,0.114669938,0.075022405,0.111206692,0.258959883,HELLS
ENSG00000130382,1763.593455,0.132354607,0.088074546,0.11122013,0.258959883,MLLT1
ENSG00000117281,13.60323703,0.18999945,0.329705691,0.111313865,0.259053277,CD160
ENSG00000198000,1552.254471,0.127439996,0.084440202,0.11133066,0.259053277,NOL8
ENSG00000229852,134.4433357,0.240213438,0.205056759,0.111315584,0.259053277,KHDC1-AS1
ENSG00000259601,6.896521097,0.132379561,0.30451912,0.11130368,0.259053277,
ENSG00000286388,232.9036723,0.197470959,0.145881392,0.11132606,0.259053277,
ENSG00000158748,9.010372141,-0.144456585,0.309846284,0.111393619,0.259166991,HTR6
ENSG00000092051,4.51452073,-0.088434221,0.286817695,0.11143624,0.259233363,JPH4
ENSG00000146757,338.5899679,-0.17791949,0.126481303,0.111467728,0.25924104,ZNF92
ENSG00000274512,36.90137742,-0.252891524,0.314487998,0.111463953,0.25924104,TBC1D3L
ENSG00000213839,66.32981472,0.260795763,0.2885948,0.111498091,0.259251071,TMX2P1
ENSG00000270194,16.61619793,-0.189990663,0.329039543,0.11150023,0.259251071,GOLGA4-AS1
ENSG00000183242,49.64219267,-0.255051095,0.308646155,0.11157102,0.25938288,WT1-AS
ENSG00000169116,16.44488454,-0.190564216,0.329312408,0.111661181,0.259559683,PARM1
ENSG00000154822,324.9885355,-0.18177461,0.130428267,0.11182389,0.259872221,PLCL2
ENSG00000181690,113.7692846,-0.243469658,0.213191904,0.111811478,0.259872221,PLAG1
ENSG00000196482,4.956653714,-0.096523822,0.28963848,0.111864473,0.259933693,ESRRG
ENSG00000262468,10.24275943,-0.159116339,0.31638693,0.111880535,0.259938179,LINC01569
ENSG00000101974,754.1306886,0.157212111,0.108061962,0.111897894,0.259945675,ATP11C
ENSG00000173517,924.6094235,0.156099181,0.107027537,0.11193334,0.259995183,PEAK1
ENSG00000155304,2891.108124,-0.125678349,0.083379921,0.111966018,0.260038249,HSPA13
ENSG00000185614,29.61547171,-0.238160326,0.329160611,0.112105824,0.260330076,INKA1
ENSG00000176101,1265.073747,0.141270549,0.095279697,0.112439864,0.261072817,SSNA1
ENSG00000174780,3243.308714,0.111081573,0.072695451,0.112577258,0.261357739,SRP72
ENSG00000247287,8.201708657,-0.134970432,0.305308747,0.112605202,0.261357739,PRKCH-AS1
ENSG00000271810,5.2542886,-0.107976285,0.293897121,0.112603033,0.261357739,
ENSG00000186806,42.3163582,-0.256984021,0.29902739,0.112800414,0.261777797,VSIG10L
ENSG00000274049,6.424887152,0.015469621,0.271492394,0.112824376,0.261800376,INO80B-WBP1
ENSG00000164076,20.75500335,-0.215811135,0.333904823,0.113027735,0.262206098,CAMKV
ENSG00000198912,1204.478952,0.135990969,0.091325802,0.113021917,0.262206098,C1orf174
ENSG00000204970,3.934781131,-0.081426399,0.284472923,0.113075141,0.262282995,PCDHA1
ENSG00000006756,69.1658997,-0.256229252,0.255581522,0.113143578,0.262408647,ARSD
ENSG00000105325,1505.304444,-0.126295817,0.084163338,0.113229181,0.262574073,FZR1
ENSG00000149792,2729.185206,0.11721357,0.077310465,0.113336192,0.262789099,MRPL49
ENSG00000054654,5016.491539,0.247690354,0.224958169,0.113463725,0.263051647,SYNE2
ENSG00000125398,2916.799031,0.130215448,0.087096918,0.113492317,0.263079016,SOX9
ENSG00000174444,34574.69373,0.094681301,0.061441089,0.113513937,0.263079016,RPL4
ENSG00000181773,324.6530172,-0.19131253,0.14103519,0.113518438,0.263079016,GPR3
ENSG00000189337,570.3489089,0.169638366,0.119531649,0.113609483,0.263256845,KAZN
ENSG00000213626,19.9805828,-0.211569523,0.332968293,0.113634421,0.263281463,LBH
ENSG00000144840,433.5700922,0.168505314,0.118603772,0.113653149,0.26329169,RABL3
ENSG00000130175,8664.852111,0.104111031,0.067969041,0.1137083,0.263386283,PRKCSH
ENSG00000247498,197.5612063,-0.205123053,0.156584514,0.113832917,0.263641736,GPRC5D-AS1
ENSG00000206417,8.286327475,-0.127816209,0.302116644,0.113942757,0.263862907,H1-10-AS1
ENSG00000144224,3883.077743,0.118343416,0.07832488,0.114012974,0.263992276,UBXN4
ENSG00000105677,1668.419762,0.142505612,0.096769837,0.114033727,0.264007095,TMEM147
ENSG00000137731,19.0275608,-0.18970155,0.327884046,0.114149848,0.264242677,FXYD2
ENSG00000291269,10.05949794,0.16134617,0.317155428,0.114191778,0.264306477,
ENSG00000161904,1019.386443,-0.129162264,0.086577269,0.114210186,0.264315824,LEMD2
ENSG00000144401,549.424085,0.160761474,0.111987422,0.114275276,0.26443319,METTL21A
ENSG00000198429,63.06509151,0.257636405,0.267227424,0.114290763,0.26443576,ZNF69
ENSG00000136937,1929.145616,0.115199737,0.076007171,0.11430679,0.264439579,NCBP1
ENSG00000263843,62.45558339,0.258180947,0.283166166,0.114425572,0.264681083,MIF4GD-DT
ENSG00000106031,59.19181252,-0.256462793,0.289098154,0.11451242,0.264754777,HOXA13
ENSG00000141452,720.2721912,-0.155417095,0.107799789,0.114507991,0.264754777,RMC1
ENSG00000233178,34.76872113,0.2370527,0.328092519,0.114515005,0.264754777,
ENSG00000235893,16.51789134,-0.199210547,0.330502023,0.114490374,0.264754777,
ENSG00000175203,4619.780975,0.096486554,0.062883137,0.114554424,0.26480419,DCTN2
ENSG00000236809,3.951996813,0.092784608,0.288139608,0.11456517,0.26480419,SNX25P1
ENSG00000124574,623.7892629,-0.154806476,0.10724304,0.114636823,0.264936516,ABCC10
ENSG00000134255,676.5265407,0.160441248,0.111791636,0.114684933,0.264997547,CEPT1
ENSG00000249624,204.1109346,0.239627597,0.208263322,0.114692045,0.264997547,
ENSG00000115464,6153.988965,0.128714479,0.085998485,0.114814912,0.265214805,USP34
ENSG00000278769,8.178221438,-0.132905066,0.304163278,0.114810243,0.265214805,
ENSG00000245112,110.3669482,0.249105492,0.23134656,0.114894477,0.26536527,SMARCA5-AS1
ENSG00000169783,16.53600418,-0.198167247,0.329910047,0.114938831,0.265434382,LINGO1
ENSG00000010361,158.9546505,-0.218758166,0.175011593,0.114956641,0.265442185,FUZ
ENSG00000159588,55.62486626,0.258917096,0.27801421,0.115050856,0.265626389,CCDC17
ENSG00000165669,791.0381859,0.142950624,0.097074171,0.115100207,0.265706978,FAM204A
ENSG00000130414,3481.093188,0.107957145,0.07110063,0.11522946,0.265971978,NDUFA10
ENSG00000106538,4.01640549,-0.099173476,0.290417317,0.115308581,0.266121209,RARRES2
ENSG00000172661,2152.146451,-0.118570444,0.078950679,0.115383559,0.266260843,WASHC2C
ENSG00000274460,9.902661053,-0.14579684,0.309828909,0.115450096,0.266380967,
ENSG00000137106,2816.138463,-0.123077526,0.082332525,0.11551739,0.266502806,GRHPR
ENSG00000106028,2464.571343,0.126291513,0.08464482,0.115566115,0.266581782,SSBP1
ENSG00000187013,9.834779372,0.15611668,0.314434806,0.115594573,0.26661399,LINC02875
ENSG00000197852,208.4802761,0.212045982,0.166012799,0.11573053,0.266894104,INKA2
ENSG00000141295,361.0268743,-0.18968105,0.140489225,0.115825473,0.267079573,SCRN2
ENSG00000280164,78.82560328,0.246776967,0.229240807,0.11587389,0.267157724,
ENSG00000086102,1363.427377,-0.12259301,0.082092759,0.115957155,0.267269422,NFX1
ENSG00000101310,1605.420733,-0.122318253,0.082052416,0.115939604,0.267269422,SEC23B
ENSG00000136720,1197.92597,-0.134505838,0.09118166,0.115965927,0.267269422,HS6ST1
ENSG00000278903,253.5969273,-0.201612621,0.153941548,0.115984844,0.267279531,
ENSG00000257315,388.5938611,0.243697518,0.319900151,0.116026662,0.267342405,ZBED6
ENSG00000183258,3160.692778,0.110522802,0.073029172,0.116057417,0.267379776,DDX41
